Id,Popularity
27643,0.5000150524741291
27644,0.49957086127634015
27645,0.4987370775928804
27646,0.4995127765337235
27647,0.5004252624498983
27648,0.49812842123029283
27649,0.5022271355535107
27650,0.5024950828815609
27651,0.5034208745089974
27652,0.5012475631508138
27653,0.49905796137782005
27654,0.50173620278834
27655,0.49919657333666706
27656,0.502197832319165
27657,0.49972751180641695
27658,0.5011068627220048
27659,0.4992625299531569
27660,0.5018232686475117
27661,0.49824880414539713
27662,0.4987448203509633
27663,0.5000411101261466
27664,0.502516226617518
27665,0.500766665819228
27666,0.4996337226171677
27667,0.4999452169107714
27668,0.5004749235725902
27669,0.4993550888926861
27670,0.5012723441718379
27671,0.5008955328062367
27672,0.5007507986946274
27673,0.49843695975615476
27674,0.49909600018078415
27675,0.5002517273021976
27676,0.4995786838068875
27677,0.4981656566249446
27678,0.4998844911002639
27679,0.5004442391019464
27680,0.5013753626248544
27681,0.49887266403627417
27682,0.49953664808141796
27683,0.4989695273485449
27684,0.5001209496789545
27685,0.5002835280211069
27686,0.4997643759366958
27687,0.500780974924272
27688,0.4991908598330157
27689,0.4992523852325198
27690,0.49790885234460175
27691,0.5005381657452644
27692,0.4983189841069275
27693,0.5000471810562789
27694,0.5007607496339048
27695,0.5017881903755548
27696,0.5009212523567529
27697,0.5003174915839224
27698,0.49983216194354846
27699,0.5009262023223178
27700,0.5000015033875093
27701,0.498440964593239
27702,0.500610245208159
27703,0.49913857419449287
27704,0.5001386363444135
27705,0.4989097113149342
27706,0.5006080338461685
27707,0.49944357206684864
27708,0.4986290242934787
27709,0.5003444742490227
27710,0.49887835666373803
27711,0.49881710436055343
27712,0.4986141212522325
27713,0.49993814042817986
27714,0.4996631401557813
27715,0.5010287608796259
27716,0.5026889464568093
27717,0.5005410795734674
27718,0.4984523337751795
27719,0.49673829616925586
27720,0.5004005141246196
27721,0.49798622429397377
27722,0.5027575190187368
27723,0.5000572696868417
27724,0.4979703080030555
27725,0.5003473306519582
27726,0.5005661310627806
27727,0.4984399548554718
27728,0.49911726841950066
27729,0.4996555304046084
27730,0.49949879416112786
27731,0.5022597136077225
27732,0.499411095447764
27733,0.49821655718923197
27734,0.5029002791162731
27735,0.5012740300883951
27736,0.501719913730094
27737,0.4982330625169956
27738,0.49996825950522317
27739,0.5011905692366551
27740,0.49889356440052546
27741,0.4986567316353583
27742,0.5026512355535405
27743,0.499088731616112
27744,0.5002627932717565
27745,0.500360139642998
27746,0.5002790444471881
27747,0.5011645654113169
27748,0.5004057430243364
27749,0.49956855752863205
27750,0.5000557934221873
27751,0.4977287015795531
27752,0.5006896461676988
27753,0.5008967064863041
27754,0.5009157723376958
27755,0.4999087080542032
27756,0.5006817693977362
27757,0.5015408125855929
27758,0.5006610190204447
27759,0.5007972591772748
27760,0.4984593179245732
27761,0.49892032564997085
27762,0.5027243818290996
27763,0.5008857688087431
27764,0.49845463240018206
27765,0.5032109244383158
27766,0.49980494033742673
27767,0.5010184431676045
27768,0.4988235598600002
27769,0.49996432156450865
27770,0.4996820223702913
27771,0.49989146829740005
27772,0.49790279584491326
27773,0.49871552193586294
27774,0.4994436179101197
27775,0.49872129581388985
27776,0.4986961306747532
27777,0.49956609311286937
27778,0.4984072815004073
27779,0.49882630998300204
27780,0.5009002055300229
27781,0.49984679123552656
27782,0.5003572753379687
27783,0.4997241137357979
27784,0.5001594904666395
27785,0.5010430711229741
27786,0.5011381105352156
27787,0.49916891326459434
27788,0.500188568459818
27789,0.4986852867397081
27790,0.5002246010564121
27791,0.4988573223680206
27792,0.5003186215324968
27793,0.49853905701383333
27794,0.500016376705854
27795,0.5014189037124958
27796,0.5023630414325516
27797,0.4994562898308667
27798,0.5009231737708626
27799,0.5018838265516197
27800,0.5002814344255366
27801,0.49975406415765394
27802,0.5010841660404382
27803,0.4990325019729747
27804,0.5004266443119915
27805,0.5007087707806254
27806,0.4981745211112657
