Id,Popularity
27643,0.48417067543296044
27644,0.5125927025501144
27645,0.4475540732095666
27646,0.4956244405855128
27647,0.4929196250393277
27648,0.4172606122388694
27649,0.6015147079047427
27650,0.6478891042877445
27651,0.6635503874988606
27652,0.5349935553378197
27653,0.37516282865827055
27654,0.6591466492505543
27655,0.43342834179504675
27656,0.5416879921249219
27657,0.4335587275070927
27658,0.5811265466580305
27659,0.4565809839518703
27660,0.525288223093157
27661,0.5438244710180602
27662,0.4233676789555417
27663,0.5003071965043336
27664,0.5851294691513597
27665,0.6456342769563772
27666,0.4552448628506308
27667,0.4385664673542761
27668,0.47702616741726395
27669,0.4710130111499473
27670,0.4950699802426789
27671,0.46824503677676943
27672,0.4528494728538044
27673,0.47373814470564435
27674,0.42275008846355666
27675,0.45950268514613646
27676,0.4540475537540141
27677,0.38855835287569673
27678,0.5199502236242836
27679,0.46606375946679746
27680,0.48664258480511574
27681,0.37346425048033777
27682,0.4545101530232858
27683,0.45857015549434194
27684,0.5204733963595485
27685,0.5012280276654453
27686,0.558828946908686
27687,0.44014614123151113
27688,0.4343119486949585
27689,0.40355284519417267
27690,0.4041343781193757
27691,0.5534731298049977
27692,0.4583896905879251
27693,0.5061273706303366
27694,0.48767345705556986
27695,0.5147711064979233
27696,0.4649542468275063
27697,0.4966839645877523
27698,0.5842268417704547
27699,0.5323317703268762
27700,0.4694964654468677
27701,0.45405357207208236
27702,0.6305152682777495
27703,0.43247570983417705
27704,0.4826111570802337
27705,0.44119220045700686
27706,0.44208642470063314
27707,0.45305716493204967
27708,0.512754826130638
27709,0.5242317318952319
27710,0.4949385849992632
27711,0.429191609263548
27712,0.46793282545777654
27713,0.5111593216122455
27714,0.48808600889752546
27715,0.43961105764818575
27716,0.5890404804165728
27717,0.44444918121901633
27718,0.46746169858135506
27719,0.4568856721404028
27720,0.4604183763574213
27721,0.47093820768470623
27722,0.5375944809508283
27723,0.46152391791912434
27724,0.38151084720619005
27725,0.46824354253602857
27726,0.4566332189560915
27727,0.35156827433927873
27728,0.4275592141726279
27729,0.5009314038862934
27730,0.44494758903827564
27731,0.5618297315315902
27732,0.4276539726151615
27733,0.44136754411727275
27734,0.6945718738794431
27735,0.579945644225849
27736,0.5623552002995387
27737,0.4542232540600185
27738,0.48539848946321407
27739,0.500038821508176
27740,0.4687809337030177
27741,0.5089058281108512
27742,0.62810239624369
27743,0.38709385889829756
27744,0.44856744038941715
27745,0.4453095852750744
27746,0.45768479363615316
27747,0.5018290594632945
27748,0.4840780440960568
27749,0.41865039876236
27750,0.5812026397882426
27751,0.40108268606663383
27752,0.4553964432072961
27753,0.514094135094413
27754,0.5507899319473148
27755,0.4981309289154986
27756,0.47987139316316213
27757,0.5912097744808217
27758,0.5389428439052901
27759,0.4774500910028307
27760,0.38986695390161125
27761,0.444541503943684
27762,0.715835781890341
27763,0.43608396482804956
27764,0.41806224959606275
27765,0.6060836044241169
27766,0.46313778649213105
27767,0.5448253608701978
27768,0.4195021516183384
27769,0.49088459974253024
27770,0.45046592482355485
27771,0.5081608634411304
27772,0.43562975730929543
27773,0.4791655601730863
27774,0.47927328108434375
27775,0.43831812653060215
27776,0.3973867532386927
27777,0.43380355837258006
27778,0.4784831440166249
27779,0.3505106426567131
27780,0.5025495444187247
27781,0.4948781940413235
27782,0.6061268070412322
27783,0.49869546729656694
27784,0.5289573436349052
27785,0.5066233855071884
27786,0.6769317288427812
27787,0.4693000132467071
27788,0.50244266203924
27789,0.4606733230192884
27790,0.5606724460496156
27791,0.5202170852402989
27792,0.496008408103637
27793,0.4904649115956885
27794,0.5417243717797722
27795,0.4805379123754874
27796,0.5529068632138976
27797,0.3990944054536434
27798,0.45639663054067847
27799,0.6520903885215898
27800,0.4864590076178499
27801,0.4292798677145981
27802,0.485219184009297
27803,0.4381251929679669
27804,0.5816772706895877
27805,0.49779872424508986
27806,0.4477720941250843
27807,0.6205233773423171
27808,0.4404162334002054
27809,0.47911489946450014
27810,0.41300200461839814
27811,0.433847891232028
27812,0.5396825823370206
27813,0.5486805376949371
27814,0.4965643798812997
27815,0.42837220853796615
27816,0.6655707459204085
27817,0.48780410065780366
27818,0.6803323332960208
27819,0.5957459198958498
27820,0.4525785154340494
27821,0.4466107718898752
27822,0.4925866723536627
27823,0.418388096753892
27824,0.589514276570315
27825,0.5789958507499433
27826,0.6531187933660757
27827,0.5524423779754642
27828,0.3987329940962251
27829,0.44474652363962025
27830,0.40598226013250566
27831,0.5297070258395078
27832,0.5798513879518553
27833,0.6379883207350998
27834,0.4426168535092845
27835,0.4484540518240155
27836,0.4111441297579068
27837,0.4961847036195629
27838,0.5008145382732547
27839,0.5446956271898451
27840,0.4763799357287786
27841,0.4530528849039923
27842,0.4578917211655492
27843,0.414287999954188
27844,0.4524959354295255
27845,0.4622668106571818
27846,0.5782583452226069
27847,0.4766934544030198
27848,0.437590960403497
27849,0.5767840377544341
27850,0.491099892407929
27851,0.43672437253337176
27852,0.5634589567941507
27853,0.5438472805927564
27854,0.5485008178403454
27855,0.6385529277903056
27856,0.5025636013342274
27857,0.629371959717108
27858,0.490443754535942
27859,0.4407399749092161
27860,0.5119458296867417
27861,0.4784916982635641
27862,0.47693403632528436
27863,0.4004416488999044
27864,0.4016273594916762
27865,0.4696852522958716
27866,0.6222980799535883
27867,0.42805222008850197
27868,0.453618835246182
27869,0.49083451497704317
27870,0.4686505355373196
27871,0.47527590454567076
27872,0.4151487063364982
27873,0.4645335375850153
27874,0.5725583871381896
27875,0.5195576773693888
27876,0.4709543769132793
27877,0.4918245380602273
27878,0.5477551604044458
27879,0.3830432847989015
27880,0.5680451891020897
27881,0.5113584379850967
27882,0.4248440958954927
27883,0.4137044136304981
27884,0.4839351316693504
27885,0.4801584274754372
27886,0.46673149185608354
27887,0.5049289023581343
27888,0.4572602261391494
27889,0.45661864984404793
27890,0.4979182405814584
27891,0.46568653179815994
27892,0.5199725192563741
27893,0.5065203439998509
27894,0.5197206547099441
27895,0.4779017775415457
27896,0.43700686683579343
27897,0.5086444199430031
27898,0.49164897857172046
27899,0.6323149681511345
27900,0.5010809951362177
27901,0.45295609270651455
27902,0.5809484975355953
27903,0.5020447248255719
27904,0.5121125245919953
27905,0.46981612914173443
27906,0.44788502706314115
27907,0.4379817513160986
27908,0.5159564618471602
27909,0.4709889493331603
27910,0.48510246521096406
27911,0.474920638161597
27912,0.39120081609908486
27913,0.5707016831551476
27914,0.4088651799569185
27915,0.42778096947669947
27916,0.5608561047188851
27917,0.44468875127392565
27918,0.4817884227562268
27919,0.5297287797609772
27920,0.3985450981279639
27921,0.6919057181425504
27922,0.4783536825062729
27923,0.5242210262968026
27924,0.4809831328512693
27925,0.531938413022295
27926,0.4551419529095278
27927,0.7115919926917185
27928,0.43282879540906805
27929,0.5246395795541832
27930,0.4472703167389034
27931,0.539625894757318
27932,0.46142811279550505
27933,0.5307772518602288
27934,0.45747403651109314
27935,0.49556066572907076
27936,0.5883779415099819
27937,0.3735551876752419
27938,0.4731293429522629
27939,0.49214757225342265
27940,0.41101519353536387
27941,0.4472691441468766
27942,0.49941049236738244
27943,0.4248584462007148
27944,0.45759464581718656
27945,0.5251425725108317
27946,0.42731619564669904
27947,0.6192907984337589
27948,0.457461964772222
27949,0.5771981558053337
27950,0.6235419950622761
27951,0.6708356643821649
27952,0.5305796029648594
27953,0.38834990044013745
27954,0.4232512807479109
27955,0.4260558232002169
27956,0.42989523962539156
27957,0.5766313084197339
27958,0.44290141832204033
27959,0.4973320168972545
27960,0.4613688784932656
27961,0.5101424818406485
27962,0.47044292067696186
27963,0.41199981680818754
27964,0.6334123663540212
27965,0.6559779787882878
27966,0.48913359801245254
27967,0.5872240308116173
27968,0.5074205853407505
27969,0.4039808051242346
27970,0.4821123706170479
27971,0.43891441837974016
27972,0.45898136396090133
27973,0.4453620931008359
27974,0.4664271835850207
27975,0.6363049620351765
27976,0.5064675362875112
27977,0.4539202618325509
27978,0.4856083054735109
27979,0.4732948973475255
27980,0.3719990871724527
27981,0.6718830065330028
27982,0.3967097980246992
27983,0.4714175456243641
27984,0.7083838555072236
27985,0.46299372927113963
27986,0.4412026510755444
27987,0.44758115339678856
27988,0.5266425276755977
27989,0.4462955589374885
27990,0.43496865991190564
27991,0.4216229728688256
27992,0.5620047893650305
27993,0.47808175836276173
27994,0.492136754672129
27995,0.6353156441116421
27996,0.48710844094775624
27997,0.43288741738355757
27998,0.4869108450004674
27999,0.5051414963304461
28000,0.507289889072167
28001,0.5093048235977817
28002,0.46678468011573615
28003,0.5992387132260281
28004,0.4925979047695957
28005,0.43316168871396765
28006,0.5531782582997996
28007,0.47372864639133894
28008,0.47331234296530394
28009,0.37855976101157235
28010,0.6423402418677133
28011,0.5661345037949205
28012,0.43709115502642965
28013,0.4419917041103578
28014,0.3731878622300046
28015,0.6286877984701953
28016,0.6117025853308102
28017,0.5262473631597928
28018,0.5677921909162914
28019,0.6073295641492396
28020,0.4549895138523555
28021,0.4168954438411578
28022,0.36312790347015994
28023,0.5233128012746471
28024,0.6155440070019799
28025,0.4828132312094786
28026,0.5376681325109797
28027,0.5268477600964958
28028,0.5104170110945206
28029,0.5547894984202751
28030,0.49329668929310466
28031,0.5635640378689728
28032,0.4495332840671583
28033,0.500823040402009
28034,0.4876650056236821
28035,0.47342791119134653
28036,0.5126936642191844
28037,0.510869936462944
28038,0.4507318569792659
28039,0.4385771843714173
28040,0.5416257096363464
28041,0.41408770114292104
28042,0.4942426400915556
28043,0.44469974135202883
28044,0.4987275426395408
28045,0.4469360279286936
28046,0.4747039984532568
28047,0.5933653292938709
28048,0.4646908504772987
28049,0.4069152585403436
28050,0.5122906051088908
28051,0.4478721379645166
28052,0.5114591493784165
28053,0.5016129826853123
28054,0.48981738686104576
28055,0.3948535279465978
28056,0.4261978847074482
28057,0.439456745043154
28058,0.4137711524204377
28059,0.41492476117283916
28060,0.5361845268602363
28061,0.580468496910401
28062,0.493955161916549
28063,0.47596416899210436
28064,0.46383828469793503
28065,0.40368052627050555
28066,0.4390034624198611
28067,0.5666799742843045
28068,0.3976331775995442
28069,0.4752621335231711
28070,0.3753498452389219
28071,0.5470979444407986
28072,0.48483603466722786
28073,0.5231377099803376
28074,0.37753562396100604
28075,0.44860398004689167
28076,0.45191525511262676
28077,0.57347487809697
28078,0.44156713505477957
28079,0.46481830943954705
28080,0.5220840727773985
28081,0.45010495902219905
28082,0.4959936121557868
28083,0.46679065699525446
28084,0.5316554558088795
28085,0.4083588046245405
28086,0.45147993465771485
28087,0.4488980474278338
28088,0.46208143016422376
28089,0.6264501578147751
28090,0.5785326989098909
28091,0.47267705149700245
28092,0.44241046174271825
28093,0.5538893725389328
28094,0.40402696952781475
28095,0.46548227651889107
28096,0.5011694052223806
28097,0.5190566844970628
28098,0.6290299345201411
28099,0.5072651140859477
28100,0.5482139051243398
28101,0.43570216955686947
28102,0.48997801786560163
28103,0.456901608168838
28104,0.42255575305762527
28105,0.4915728083954054
28106,0.5166006794838034
28107,0.4388772291544447
28108,0.5219386177184098
28109,0.5437634227111713
28110,0.4323636753823424
28111,0.5892328125406464
28112,0.39315191068401334
28113,0.5515675793996818
28114,0.4414831127313698
28115,0.44090844025248566
28116,0.3993584847462075
28117,0.40079678994419254
28118,0.5349518881176692
28119,0.4758319012838405
28120,0.49896037248322966
28121,0.43201657348692873
28122,0.43933236764022565
28123,0.47505283409242316
28124,0.45732659840503653
28125,0.6516824194118851
28126,0.4350130386165439
28127,0.46700899067161006
28128,0.379099243297457
28129,0.562755582872727
28130,0.637679674609976
28131,0.46086117516083847
28132,0.5488824502192585
28133,0.5396760992265296
28134,0.46098666194229787
28135,0.5513510190937907
28136,0.595512642543078
28137,0.5478113485983478
28138,0.5422662451592196
28139,0.40550359936259367
28140,0.44899566723551965
28141,0.3896473111143588
28142,0.6491087601668989
28143,0.4934032231589307
28144,0.4482423650736051
28145,0.47106458312151206
28146,0.43735467128710176
28147,0.5024662941042576
28148,0.6504872280640374
28149,0.44464817325493916
28150,0.36152755240905793
28151,0.5208341172711711
28152,0.6508656995531886
28153,0.47171930622089925
28154,0.41938039072779637
28155,0.48609491139755134
28156,0.433210091138531
28157,0.47966990059758663
28158,0.47634296624930933
28159,0.4302231540601311
28160,0.4977112141721988
28161,0.5086974863835316
28162,0.524678177085674
28163,0.4793654743655975
28164,0.5915601918200026
28165,0.5225760396659906
28166,0.5059596144828143
28167,0.48360484536008624
28168,0.5059722276823388
28169,0.48940495286464136
28170,0.4650867557994779
28171,0.46917314037424696
28172,0.509182835634365
28173,0.4704301824276759
28174,0.4415958455022098
28175,0.4418538457113061
28176,0.5492591247814288
28177,0.47633461443723674
28178,0.4402156420430296
28179,0.41356320041252176
28180,0.4706240929704555
28181,0.45710469709984536
28182,0.33273251108508756
28183,0.4545482808152024
28184,0.47063468348054943
28185,0.4730508797498884
28186,0.5376339626697432
28187,0.6272484243901688
28188,0.5298816549170698
28189,0.47899264740654596
28190,0.3924776591580204
28191,0.47199837543154244
28192,0.4621451023670956
28193,0.5068301215053382
28194,0.5091224298691979
28195,0.5682866884938612
28196,0.40479111911863175
28197,0.4404600377063793
28198,0.4989159614230822
28199,0.5088500467109789
28200,0.5401925131374881
28201,0.613311607700005
28202,0.472313059995305
28203,0.5167665674739662
28204,0.5279327441682992
28205,0.49607149777598575
28206,0.578257229157644
28207,0.4507256186772756
28208,0.4927659956299085
28209,0.6109660708484675
28210,0.5330111820589352
28211,0.5003690491202758
28212,0.46335240251358556
28213,0.5996448387008085
28214,0.5801600800595198
28215,0.4023370624631236
28216,0.44851692175246566
28217,0.41499242310711687
28218,0.5001438445997732
28219,0.4630793878443117
28220,0.4840613712816464
28221,0.4905116201204248
